2025-05-05 08:34:35 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:40:16 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:40:16 | INFO | Mandant set to %s
2025-05-05 08:40:18 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:40:18 | INFO | ERP connection closed successfully.
2025-05-05 08:40:18 | INFO | Object Adressen destroyed
2025-05-05 08:40:18 | INFO | No ERP connection to close.
2025-05-05 08:40:27 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:40:27 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:40:33 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:40:33 | INFO | Mandant set to %s
2025-05-05 08:40:34 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:40:35 | INFO | ERP connection closed successfully.
2025-05-05 08:40:35 | INFO | Object Adressen destroyed
2025-05-05 08:40:35 | INFO | No ERP connection to close.
2025-05-05 08:40:35 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:40:35 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:40:37 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:40:37 | INFO | Mandant set to %s
2025-05-05 08:40:39 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:40:40 | INFO | Found
2025-05-05 08:40:40 | INFO | Object Anschriften destroyed
2025-05-05 08:40:40 | INFO | Object Ansprechpartner destroyed
2025-05-05 08:40:40 | INFO | ERP connection closed successfully.
2025-05-05 08:40:40 | INFO | Object Adressen destroyed
2025-05-05 08:40:40 | INFO | No ERP connection to close.
2025-05-05 08:40:42 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:40:42 | INFO | Mandant set to %s
2025-05-05 08:40:44 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:40:44 | INFO | ERP connection closed successfully.
2025-05-05 08:40:44 | INFO | Object Adressen destroyed
2025-05-05 08:40:44 | INFO | No ERP connection to close.
2025-05-05 08:40:46 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:40:47 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:40:47 | INFO | Mandant set to %s
2025-05-05 08:40:49 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:40:49 | INFO | Found
2025-05-05 08:40:50 | INFO | Object Anschriften destroyed
2025-05-05 08:40:50 | INFO | Object Ansprechpartner destroyed
2025-05-05 08:40:50 | INFO | ERP connection closed successfully.
2025-05-05 08:40:50 | INFO | Object Adressen destroyed
2025-05-05 08:40:50 | INFO | No ERP connection to close.
2025-05-05 08:40:52 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:40:52 | INFO | Mandant set to %s
2025-05-05 08:40:53 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:40:54 | INFO | Object Adressen destroyed
2025-05-05 08:40:54 | INFO | ERP connection closed successfully.
2025-05-05 08:40:56 | INFO | No ERP connection to close.
2025-05-05 08:41:00 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:41:00 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:41:05 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:41:05 | INFO | Mandant set to %s
2025-05-05 08:41:07 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:41:08 | INFO | ERP connection closed successfully.
2025-05-05 08:41:08 | INFO | Object Adressen destroyed
2025-05-05 08:41:08 | INFO | No ERP connection to close.
2025-05-05 08:41:09 | INFO | Try updating order 74597 with payment status: 17 and order status: 0
2025-05-05 08:41:10 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:41:10 | INFO | Mandant set to %s
2025-05-05 08:41:12 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:41:12 | INFO | Found
2025-05-05 08:41:12 | INFO | Object Anschriften destroyed
2025-05-05 08:41:12 | INFO | Object Ansprechpartner destroyed
2025-05-05 08:41:12 | INFO | ERP connection closed successfully.
2025-05-05 08:41:12 | INFO | Object Adressen destroyed
2025-05-05 08:41:12 | INFO | No ERP connection to close.
2025-05-05 08:42:12 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:42:16 | INFO | Try updating order 74597 with payment status: 10 and order status: 2
2025-05-05 08:42:17 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:42:17 | INFO | Mandant set to %s
2025-05-05 08:42:18 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:42:19 | INFO | ERP customer %s updated
2025-05-05 08:42:19 | INFO | Object Adressen destroyed
2025-05-05 08:42:19 | INFO | Object Adressen destroyed
2025-05-05 08:42:19 | INFO | Object Anschriften destroyed
2025-05-05 08:42:19 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 08:42:19 | INFO | Retrieving positions for order %s
2025-05-05 08:42:19 | INFO | Retrieved %d positions for order %s
2025-05-05 08:42:19 | INFO | looking for
2025-05-05 08:42:19 | INFO | 254326 Multifach-Mappen 3F
2025-05-05 08:42:19 | INFO | Add Position: 
2025-05-05 08:42:19 | INFO | Object Artikel destroyed
2025-05-05 08:42:19 | INFO | 254526 Multifach-Mappen 5F
2025-05-05 08:42:19 | INFO | Add Position: 
2025-05-05 08:42:19 | INFO | Object Artikel destroyed
2025-05-05 08:42:19 | INFO | 104014 Kunststoffboxen lichtgrau
2025-05-05 08:42:19 | INFO | Add Position: 
2025-05-05 08:42:20 | INFO | Object Artikel destroyed
2025-05-05 08:42:20 | INFO | 404100 Rückenschilder klein
2025-05-05 08:42:20 | INFO | Add Position: 
2025-05-05 08:42:20 | INFO | Object Artikel destroyed
2025-05-05 08:42:20 | INFO | 104522 Archivboxen weiß
2025-05-05 08:42:20 | INFO | Add Position: 
2025-05-05 08:42:20 | INFO | Object Artikel destroyed
2025-05-05 08:42:20 | INFO | 701502 Big-Tabs rot
2025-05-05 08:42:20 | INFO | Add Position: 
2025-05-05 08:42:20 | INFO | Object Artikel destroyed
2025-05-05 08:42:20 | INFO | 442050 Sichttaschen f. Kst.-Box
2025-05-05 08:42:20 | INFO | Add Position: 
2025-05-05 08:42:20 | INFO | Object Artikel destroyed
2025-05-05 08:42:20 | INFO | ERP connection closed successfully.
2025-05-05 08:42:20 | INFO | Object Vorgang destroyed
2025-05-05 08:42:20 | INFO | No ERP connection to close.
2025-05-05 08:49:35 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:49:39 | INFO | Try updating order 74600 with payment status: 12 and order status: 2
2025-05-05 08:49:40 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:49:40 | INFO | Mandant set to %s
2025-05-05 08:49:42 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:49:43 | INFO | Object Adressen destroyed
2025-05-05 08:49:43 | INFO | Object Adressen destroyed
2025-05-05 08:49:43 | INFO | Object Anschriften destroyed
2025-05-05 08:49:43 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 08:49:43 | INFO | Retrieving positions for order %s
2025-05-05 08:49:43 | INFO | Retrieved %d positions for order %s
2025-05-05 08:49:43 | INFO | looking for
2025-05-05 08:49:43 | INFO | 581001 Quick-Tabs gelb
2025-05-05 08:49:43 | INFO | Add Position: 
2025-05-05 08:49:43 | INFO | Object Artikel destroyed
2025-05-05 08:49:43 | INFO | 204116 Orgamappen 170 hg
2025-05-05 08:49:43 | INFO | Add Position: 
2025-05-05 08:49:43 | INFO | Object Artikel destroyed
2025-05-05 08:49:43 | INFO | 104014 Kunststoffboxen lichtgrau
2025-05-05 08:49:43 | INFO | Add Position: 
2025-05-05 08:49:43 | INFO | Object Artikel destroyed
2025-05-05 08:49:43 | INFO | 180014 Hängeleisten lichtgrau f. Kst. Box
2025-05-05 08:49:43 | INFO | Add Position: 
2025-05-05 08:49:43 | INFO | Object Artikel destroyed
2025-05-05 08:49:44 | INFO | Object Artikel destroyed
2025-05-05 08:49:44 | INFO | ERP connection closed successfully.
2025-05-05 08:49:44 | INFO | Object Vorgang destroyed
2025-05-05 08:49:44 | INFO | No ERP connection to close.
2025-05-05 08:56:03 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:56:06 | INFO | Try updating order 74604 with payment status: 10 and order status: 2
2025-05-05 08:56:09 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:56:09 | INFO | Mandant set to %s
2025-05-05 08:56:10 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:56:11 | INFO | ERP customer %s updated
2025-05-05 08:56:11 | INFO | Object Adressen destroyed
2025-05-05 08:56:11 | INFO | Object Adressen destroyed
2025-05-05 08:56:11 | INFO | Object Anschriften destroyed
2025-05-05 08:56:11 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 08:56:11 | INFO | Retrieving positions for order %s
2025-05-05 08:56:11 | INFO | Retrieved %d positions for order %s
2025-05-05 08:56:11 | INFO | looking for
2025-05-05 08:56:11 | ERROR | Error:
2025-05-05 08:56:12 | INFO | 204021 Orgamappen Recycling (FSC®) 120, weiß
2025-05-05 08:56:12 | INFO | Add Position: 
2025-05-05 08:56:12 | INFO | Object Artikel destroyed
2025-05-05 08:56:12 | INFO | 214025 Orga-Dehnmappen Recycling (FSC®) 250 weiss
2025-05-05 08:56:12 | INFO | Add Position: 
2025-05-05 08:56:12 | INFO | Object Artikel destroyed
2025-05-05 08:56:12 | INFO | Object Artikel destroyed
2025-05-05 08:56:12 | INFO | ERP connection closed successfully.
2025-05-05 08:56:12 | INFO | Object Vorgang destroyed
2025-05-05 08:56:12 | INFO | No ERP connection to close.
2025-05-05 08:59:48 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 08:59:53 | INFO | BpNT.Application dispatched successfully
2025-05-05 08:59:53 | INFO | Mandant set to %s
2025-05-05 08:59:55 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 08:59:55 | INFO | ERP connection closed successfully.
2025-05-05 08:59:55 | INFO | Object Adressen destroyed
2025-05-05 08:59:55 | INFO | No ERP connection to close.
2025-05-05 09:00:00 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:00:05 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:00:05 | INFO | Mandant set to %s
2025-05-05 09:00:07 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:00:07 | INFO | Found 1 between
2025-05-05 09:00:08 | INFO | Object Anschriften destroyed
2025-05-05 09:00:08 | INFO | Object Ansprechpartner destroyed
2025-05-05 09:00:08 | INFO | ERP connection closed successfully.
2025-05-05 09:00:08 | INFO | Object Adressen destroyed
2025-05-05 09:00:08 | INFO | No ERP connection to close.
2025-05-05 09:00:30 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:00:33 | INFO | Try updating order 74607 with payment status: 12 and order status: 2
2025-05-05 09:00:35 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:00:35 | INFO | Mandant set to %s
2025-05-05 09:00:37 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:00:37 | INFO | Creating new customer in ERP for bridge_customer id=%s
2025-05-05 09:00:37 | INFO | This AdrNr is reserved:
2025-05-05 09:00:38 | INFO | Object Anschriften destroyed
2025-05-05 09:00:38 | INFO | Object Ansprechpartner destroyed
2025-05-05 09:00:38 | INFO | New ERP customer created with AdrNr %s
2025-05-05 09:00:39 | INFO | Shopware set_customer_number response: %s
2025-05-05 09:00:39 | INFO | Object Adressen destroyed
2025-05-05 09:00:39 | INFO | Object Adressen destroyed
2025-05-05 09:00:39 | INFO | Object Anschriften destroyed
2025-05-05 09:00:39 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:00:39 | INFO | Retrieving positions for order %s
2025-05-05 09:00:39 | INFO | Retrieved %d positions for order %s
2025-05-05 09:00:39 | INFO | looking for
2025-05-05 09:00:39 | INFO | 900000 Basic-Set
2025-05-05 09:00:39 | INFO | Add Position: 
2025-05-05 09:00:40 | INFO | Object Artikel destroyed
2025-05-05 09:00:40 | INFO | 581003 Quick-Tabs blau
2025-05-05 09:00:40 | INFO | Add Position: 
2025-05-05 09:00:40 | INFO | Object Artikel destroyed
2025-05-05 09:00:40 | INFO | 581006 Quick-Tabs grün
2025-05-05 09:00:40 | INFO | Add Position: 
2025-05-05 09:00:40 | INFO | Object Artikel destroyed
2025-05-05 09:00:40 | INFO | 594120 GO-Box | Aktentaschen-Stil, 25
2025-05-05 09:00:40 | INFO | Add Position: 
2025-05-05 09:00:40 | INFO | Object Artikel destroyed
2025-05-05 09:00:40 | INFO | 204113 Orgamappen 120 hg
2025-05-05 09:00:40 | INFO | Add Position: 
2025-05-05 09:00:40 | INFO | Object Artikel destroyed
2025-05-05 09:00:40 | INFO | Object Artikel destroyed
2025-05-05 09:00:40 | INFO | ERP connection closed successfully.
2025-05-05 09:00:40 | INFO | Object Vorgang destroyed
2025-05-05 09:00:40 | INFO | No ERP connection to close.
2025-05-05 09:07:50 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:07:55 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:07:55 | INFO | Mandant set to %s
2025-05-05 09:07:56 | INFO | Try updating order 74609 with payment status: 12 and order status: 2
2025-05-05 09:07:57 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:07:57 | INFO | Creating new customer in ERP for bridge_customer id=%s
2025-05-05 09:07:57 | INFO | This AdrNr is reserved:
2025-05-05 09:07:58 | INFO | Object Anschriften destroyed
2025-05-05 09:07:58 | INFO | Object Ansprechpartner destroyed
2025-05-05 09:07:58 | INFO | New ERP customer created with AdrNr %s
2025-05-05 09:07:59 | INFO | AdrNr %s already exists in Shopware
2025-05-05 09:07:59 | INFO | Object Adressen destroyed
2025-05-05 09:07:59 | INFO | Object Adressen destroyed
2025-05-05 09:07:59 | INFO | Object Anschriften destroyed
2025-05-05 09:07:59 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:07:59 | INFO | Retrieving positions for order %s
2025-05-05 09:07:59 | INFO | Retrieved %d positions for order %s
2025-05-05 09:07:59 | INFO | looking for
2025-05-05 09:07:59 | INFO | 204116 Orgamappen 170 hg
2025-05-05 09:07:59 | INFO | Add Position: 
2025-05-05 09:07:59 | INFO | Object Artikel destroyed
2025-05-05 09:07:59 | INFO | 420010 Metallheftzunge mit Deckschiene
2025-05-05 09:07:59 | INFO | Add Position: 
2025-05-05 09:07:59 | INFO | Object Artikel destroyed
2025-05-05 09:07:59 | INFO | 104014 Kunststoffboxen lichtgrau
2025-05-05 09:07:59 | INFO | Add Position: 
2025-05-05 09:07:59 | INFO | Object Artikel destroyed
2025-05-05 09:07:59 | INFO | 180014 Hängeleisten lichtgrau f. Kst. Box
2025-05-05 09:07:59 | INFO | Add Position: 
2025-05-05 09:08:00 | INFO | Object Artikel destroyed
2025-05-05 09:08:00 | INFO | 581005 Quick-Tabs rosa
2025-05-05 09:08:00 | INFO | Add Position: 
2025-05-05 09:08:00 | INFO | Object Artikel destroyed
2025-05-05 09:08:00 | INFO | Object Artikel destroyed
2025-05-05 09:08:00 | INFO | ERP connection closed successfully.
2025-05-05 09:08:00 | INFO | Object Vorgang destroyed
2025-05-05 09:08:00 | INFO | No ERP connection to close.
2025-05-05 09:13:06 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:13:12 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:13:12 | INFO | Mandant set to %s
2025-05-05 09:13:13 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:13:14 | INFO | Object Adressen destroyed
2025-05-05 09:13:14 | INFO | Object Adressen destroyed
2025-05-05 09:13:14 | INFO | Object Anschriften destroyed
2025-05-05 09:13:14 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:13:14 | INFO | Retrieving positions for order %s
2025-05-05 09:13:14 | INFO | Retrieved %d positions for order %s
2025-05-05 09:13:14 | INFO | looking for
2025-05-05 09:13:14 | INFO | 144050 Dehn-Hefter grün
2025-05-05 09:13:14 | INFO | Add Position: 
2025-05-05 09:13:14 | INFO | Object Artikel destroyed
2025-05-05 09:13:14 | INFO | 234140 Heft-Dehn-Mappen 400 g/m², hellgelb
2025-05-05 09:13:14 | INFO | Add Position: 
2025-05-05 09:13:14 | INFO | Object Artikel destroyed
2025-05-05 09:13:15 | INFO | Object Artikel destroyed
2025-05-05 09:13:15 | INFO | ERP connection closed successfully.
2025-05-05 09:13:15 | INFO | Object Vorgang destroyed
2025-05-05 09:13:15 | INFO | No ERP connection to close.
2025-05-05 09:13:16 | INFO | Try updating order 74613 with payment status: 10 and order status: 2
2025-05-05 09:15:09 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:15:12 | INFO | Try updating order 74615 with payment status: 12 and order status: 2
2025-05-05 09:15:15 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:15:15 | INFO | Mandant set to %s
2025-05-05 09:15:16 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:15:17 | INFO | Creating new customer in ERP for bridge_customer id=%s
2025-05-05 09:15:17 | INFO | This AdrNr is reserved:
2025-05-05 09:15:18 | INFO | Object Anschriften destroyed
2025-05-05 09:15:18 | INFO | Object Ansprechpartner destroyed
2025-05-05 09:15:18 | INFO | New ERP customer created with AdrNr %s
2025-05-05 09:15:18 | INFO | Shopware set_customer_number response: %s
2025-05-05 09:15:18 | INFO | Object Adressen destroyed
2025-05-05 09:15:18 | INFO | Object Adressen destroyed
2025-05-05 09:15:18 | INFO | Object Anschriften destroyed
2025-05-05 09:15:19 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:15:19 | INFO | Retrieving positions for order %s
2025-05-05 09:15:19 | INFO | Retrieved %d positions for order %s
2025-05-05 09:15:19 | INFO | looking for
2025-05-05 09:15:19 | INFO | 900050 Terminmappen-Set Pro
2025-05-05 09:15:19 | INFO | Add Position: 
2025-05-05 09:15:19 | INFO | Object Artikel destroyed
2025-05-05 09:15:19 | INFO | ERP connection closed successfully.
2025-05-05 09:15:19 | INFO | Object Vorgang destroyed
2025-05-05 09:15:19 | INFO | No ERP connection to close.
2025-05-05 09:19:42 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:19:44 | INFO | Try updating order 74618 with payment status: 12 and order status: 2
2025-05-05 09:19:47 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:19:47 | INFO | Mandant set to %s
2025-05-05 09:19:49 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:19:50 | INFO | ERP customer %s updated
2025-05-05 09:19:50 | INFO | Object Adressen destroyed
2025-05-05 09:19:50 | INFO | Object Adressen destroyed
2025-05-05 09:19:50 | INFO | Object Anschriften destroyed
2025-05-05 09:19:50 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:19:50 | INFO | Retrieving positions for order %s
2025-05-05 09:19:50 | INFO | Retrieved %d positions for order %s
2025-05-05 09:19:50 | INFO | looking for
2025-05-05 09:19:50 | INFO | 204116 Orgamappen 170 hg
2025-05-05 09:19:50 | INFO | Add Position: 
2025-05-05 09:19:50 | INFO | Object Artikel destroyed
2025-05-05 09:19:50 | INFO | 091306 Signal-Tabs grün
2025-05-05 09:19:50 | INFO | Add Position: 
2025-05-05 09:19:50 | INFO | Object Artikel destroyed
2025-05-05 09:19:50 | INFO | 581000 Quick-Tabs weiß
2025-05-05 09:19:50 | INFO | Add Position: 
2025-05-05 09:19:50 | INFO | Object Artikel destroyed
2025-05-05 09:19:50 | INFO | 104051 Orgaboxen, Karton, weiß
2025-05-05 09:19:50 | INFO | Add Position: 
2025-05-05 09:19:50 | INFO | Object Artikel destroyed
2025-05-05 09:19:51 | INFO | ERP connection closed successfully.
2025-05-05 09:19:51 | INFO | Object Vorgang destroyed
2025-05-05 09:19:51 | INFO | No ERP connection to close.
2025-05-05 09:38:09 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:38:11 | INFO | Try updating order 74620 with payment status: 12 and order status: 2
2025-05-05 09:38:14 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:38:14 | INFO | Mandant set to %s
2025-05-05 09:38:16 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:38:16 | INFO | ERP customer %s updated
2025-05-05 09:38:16 | INFO | Object Adressen destroyed
2025-05-05 09:38:16 | INFO | Object Adressen destroyed
2025-05-05 09:38:16 | INFO | Object Anschriften destroyed
2025-05-05 09:38:16 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:38:16 | INFO | Retrieving positions for order %s
2025-05-05 09:38:16 | INFO | Retrieved %d positions for order %s
2025-05-05 09:38:17 | INFO | looking for
2025-05-05 09:38:17 | INFO | 104522 Archivboxen weiß
2025-05-05 09:38:17 | INFO | Add Position: 
2025-05-05 09:38:17 | INFO | Object Artikel destroyed
2025-05-05 09:38:17 | INFO | 104031 Kunststoffboxen lime green
2025-05-05 09:38:17 | INFO | Add Position: 
2025-05-05 09:38:17 | INFO | Object Artikel destroyed
2025-05-05 09:38:17 | INFO | 104033 Kunststoffboxen magenta red
2025-05-05 09:38:17 | INFO | Add Position: 
2025-05-05 09:38:17 | INFO | Object Artikel destroyed
2025-05-05 09:38:17 | INFO | 104014 Kunststoffboxen lichtgrau
2025-05-05 09:38:17 | INFO | Add Position: 
2025-05-05 09:38:17 | INFO | Object Artikel destroyed
2025-05-05 09:38:18 | INFO | Object Artikel destroyed
2025-05-05 09:38:18 | INFO | ERP connection closed successfully.
2025-05-05 09:38:18 | INFO | Object Vorgang destroyed
2025-05-05 09:38:18 | INFO | No ERP connection to close.
2025-05-05 09:43:57 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:43:59 | INFO | Try updating order 74624 with payment status: 12 and order status: 2
2025-05-05 09:44:02 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:44:02 | INFO | Mandant set to %s
2025-05-05 09:44:04 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:44:04 | INFO | Object Adressen destroyed
2025-05-05 09:44:04 | INFO | Object Adressen destroyed
2025-05-05 09:44:04 | INFO | Object Anschriften destroyed
2025-05-05 09:44:04 | INFO | ERPOrderController initialized, last_sync_date=%s
2025-05-05 09:44:04 | INFO | Retrieving positions for order %s
2025-05-05 09:44:04 | INFO | Retrieved %d positions for order %s
2025-05-05 09:44:05 | INFO | looking for
2025-05-05 09:44:05 | INFO | 104032 Kunststoffboxen azure blue
2025-05-05 09:44:05 | INFO | Add Position: 
2025-05-05 09:44:05 | INFO | Object Artikel destroyed
2025-05-05 09:44:05 | INFO | 204113 Orgamappen 120 hg
2025-05-05 09:44:05 | INFO | Add Position: 
2025-05-05 09:44:05 | INFO | Object Artikel destroyed
2025-05-05 09:44:05 | INFO | 214123 Orga-Dehnmappen 230 hg
2025-05-05 09:44:05 | INFO | Add Position: 
2025-05-05 09:44:05 | INFO | Object Artikel destroyed
2025-05-05 09:44:05 | INFO | 254326 Multifach-Mappen 3F
2025-05-05 09:44:05 | INFO | Add Position: 
2025-05-05 09:44:06 | INFO | Object Artikel destroyed
2025-05-05 09:44:06 | INFO | 104031 Kunststoffboxen lime green
2025-05-05 09:44:06 | INFO | Add Position: 
2025-05-05 09:44:06 | INFO | Object Artikel destroyed
2025-05-05 09:44:06 | INFO | 104033 Kunststoffboxen magenta red
2025-05-05 09:44:06 | INFO | Add Position: 
2025-05-05 09:44:06 | INFO | Object Artikel destroyed
2025-05-05 09:44:06 | INFO | 104030 Kunststoffboxen purple violett
2025-05-05 09:44:06 | INFO | Add Position: 
2025-05-05 09:44:06 | INFO | Object Artikel destroyed
2025-05-05 09:44:06 | INFO | ERP connection closed successfully.
2025-05-05 09:44:06 | INFO | Object Vorgang destroyed
2025-05-05 09:44:06 | INFO | No ERP connection to close.
2025-05-05 09:47:07 | INFO | ERPConnectionEntity initialized with mandant %s
2025-05-05 09:47:10 | INFO | Try updating order 74626 with payment status: 10 and order status: 2
2025-05-05 09:47:12 | INFO | BpNT.Application dispatched successfully
2025-05-05 09:47:12 | INFO | Mandant set to %s
2025-05-05 09:47:13 | INFO | ERP connected: mandant=%s, user=%s
2025-05-05 09:47:14 | INFO | Object Adressen destroyed
2025-05-05 09:47:14 | INFO | Object Adressen destroyed
2025-05-05 09:47:14 | INFO | Object Anschriften destroyed
